Project Name,Package Name,Class Name,Class Type,Class Visibility,Is Abstract,Is Static,Is Final,Is Interface,Extends,Implements,Children,Fields,Methods,Overrides,Static Methods,final Methods , Abstract Methods, Association, Aggregation, Delegation, Composition, Instantiation, API
servicecomb-java-chassis-master,org.apache.servicecomb.config.kie.client.model,ConfigurationsRequestFactory,1,1,0,0,0,false,0 ,0 ,0 ,KEY_APP: String KEY_ENVIRONMENT: String KEY_SERVICE: String KEY_VERSION: String CUSTOM_ORDER: int VERSION_ORDER: int SERVICE_ORDER: int APP_ORDER: int ,buildConfigurationRequests{ Params : KieConfiguration Returns : List<ConfigurationsRequest>} createAppConfigurationsRequest{ Params : KieConfiguration Returns : ConfigurationsRequest} createServiceConfigurationsRequest{ Params : KieConfiguration Returns : ConfigurationsRequest} createVersionConfigurationsRequest{ Params : KieConfiguration Returns : ConfigurationsRequest} createCustomConfigurationsRequest{ Params : KieConfiguration Returns : ConfigurationsRequest} buildLabelQuery{ Params : String Returns : String} buildLabelQueryItem{ Params : String,String Returns : String} ,,buildConfigurationRequests createAppConfigurationsRequest createServiceConfigurationsRequest createVersionConfigurationsRequest createCustomConfigurationsRequest buildLabelQuery buildLabelQueryItem ,,,,,,,ArrayList ConfigurationsRequest ConfigurationsRequest ConfigurationsRequest ConfigurationsRequest StringBuilder IllegalArgumentException ,HttpUtils: , key + ":" + value
servicecomb-java-chassis-master,org.apache.servicecomb.config.kie.client.model,ConfigurationsResponse,1,1,0,0,0,false,0 ,0 ,0 ,revision: String changed: boolean configurations: Map<String, Object> ,getRevision{ Params :  Returns : String} setRevision{ Params : String Returns : ConfigurationsResponse} isChanged{ Params :  Returns : boolean} setChanged{ Params : boolean Returns : ConfigurationsResponse} getConfigurations{ Params :  Returns : Map<String,Object>} setConfigurations{ Params : Map<String,Object> Returns : ConfigurationsResponse} ,,,,,,Map<String,Object> ,,Map<String,Object> ,,HttpUtils: , key + ":" + value
servicecomb-java-chassis-master,org.apache.servicecomb.config.kie.client.model,KieAddressManager,1,1,0,0,0,false,AbstractAddressManager ,0 ,0 ,,onRefreshEndpointEvent{ Params : RefreshEndpointEvent Returns : void} ,,,,,,,,,,: , event, RefreshEndpointEvent.KIE_NAME
servicecomb-java-chassis-master,org.apache.servicecomb.config.kie.client.model,KieConfiguration,1,1,0,0,0,false,0 ,0 ,0 ,enableLongPolling: boolean pollingWaitInSeconds: int refreshIntervalInMillis: int project: String appName: String serviceName: String environment: String version: String enableAppConfig: boolean enableServiceConfig: boolean enableVersionConfig: boolean enableCustomConfig: boolean customLabelValue: String customLabel: String firstPullRequired: boolean ,getAppName{ Params :  Returns : String} setAppName{ Params : String Returns : KieConfiguration} getServiceName{ Params :  Returns : String} setServiceName{ Params : String Returns : KieConfiguration} getEnvironment{ Params :  Returns : String} setEnvironment{ Params : String Returns : KieConfiguration} getCustomLabelValue{ Params :  Returns : String} setCustomLabelValue{ Params : String Returns : KieConfiguration} isEnableAppConfig{ Params :  Returns : boolean} setEnableAppConfig{ Params : boolean Returns : KieConfiguration} isEnableServiceConfig{ Params :  Returns : boolean} setEnableServiceConfig{ Params : boolean Returns : KieConfiguration} isEnableCustomConfig{ Params :  Returns : boolean} setEnableCustomConfig{ Params : boolean Returns : KieConfiguration} getCustomLabel{ Params :  Returns : String} setCustomLabel{ Params : String Returns : KieConfiguration} isEnableLongPolling{ Params :  Returns : boolean} setEnableLongPolling{ Params : boolean Returns : KieConfiguration} isEnableVersionConfig{ Params :  Returns : boolean} setEnableVersionConfig{ Params : boolean Returns : KieConfiguration} getPollingWaitInSeconds{ Params :  Returns : int} setPollingWaitInSeconds{ Params : int Returns : KieConfiguration} getProject{ Params :  Returns : String} setProject{ Params : String Returns : KieConfiguration} isFirstPullRequired{ Params :  Returns : boolean} setFirstPullRequired{ Params : boolean Returns : KieConfiguration} getRefreshIntervalInMillis{ Params :  Returns : int} setRefreshIntervalInMillis{ Params : int Returns : KieConfiguration} getVersion{ Params :  Returns : String} setVersion{ Params : String Returns : KieConfiguration} ,,,,,,boolean ,,boolean ,,: , event, RefreshEndpointEvent.KIE_NAME
servicecomb-java-chassis-master,org.apache.servicecomb.config.kie.client.model,KVDoc,1,1,0,0,0,false,0 ,0 ,0 ,id: String check: String domain: String key: String labelId: String labels: Map<String, String> value: String valueType: String status: String ,getStatus{ Params :  Returns : String} setStatus{ Params : String Returns : void} getId{ Params :  Returns : String} setId{ Params : String Returns : void} getKey{ Params :  Returns : String} setKey{ Params : String Returns : void} getCheck{ Params :  Returns : String} getDomain{ Params :  Returns : String} getLabelId{ Params :  Returns : String} getLabels{ Params :  Returns : Map<String,String>} getValue{ Params :  Returns : String} setCheck{ Params : String Returns : void} setDomain{ Params : String Returns : void} setLabelId{ Params : String Returns : void} setLabels{ Params : Map<String,String> Returns : void} setValueType{ Params : String Returns : void} setValue{ Params : String Returns : void} getValueType{ Params :  Returns : String} ,,,,,,String ,,String ,HashMap ,: , event, RefreshEndpointEvent.KIE_NAME
servicecomb-java-chassis-master,org.apache.servicecomb.config.kie.client.model,KVResponse,1,1,0,0,0,false,0 ,0 ,0 ,data: List<KVDoc> label: LabelDocResponse total: Integer ,getTotal{ Params :  Returns : Integer} setTotal{ Params : Integer Returns : void} getData{ Params :  Returns : List<KVDoc>} getLabel{ Params :  Returns : LabelDocResponse} setData{ Params : List<KVDoc> Returns : void} setLabel{ Params : LabelDocResponse Returns : void} ,,,,,,Integer ,,Integer ,,: , event, RefreshEndpointEvent.KIE_NAME
servicecomb-java-chassis-master,org.apache.servicecomb.config.kie.client.model,LabelDocResponse,1,1,0,0,0,false,0 ,0 ,0 ,labelId: String labels: Map<String, String> ,getLabelId{ Params :  Returns : String} getLabels{ Params :  Returns : Map<String,String>} setLabelId{ Params : String Returns : void} setLabels{ Params : Map<String,String> Returns : void} ,,,,,,Map<String,String> ,,Map<String,String> ,HashMap ,: , event, RefreshEndpointEvent.KIE_NAME
servicecomb-java-chassis-master,org.apache.servicecomb.config.kie.client.model,ConfigurationsRequestTest,1,0,0,0,0,false,0 ,0 ,0 ,,getLastRawData{ Params :  Returns : void} ,,,,,,,,,ConfigurationsRequest ,lastRawData: 
servicecomb-java-chassis-master,org.apache.servicecomb.config.kie.client.model,KieAddressManagerTest,1,0,0,0,0,false,0 ,0 ,0 ,addresses: List<String> addressManager1: KieAddressManager ,kieAddressManagerTest{ Params :  Returns : void} onRefreshEndpointEvent{ Params :  Returns : void} ,,,,,,,,,ArrayList KieAddressManager EventBus ArrayList ArrayList HashMap KieAddressManager EventBus RefreshEndpointEvent ,availableRegion: , 0
servicecomb-java-chassis-master,org.apache.servicecomb.dashboard.client,DashboardAddressManager,1,1,0,0,0,false,AbstractAddressManager ,0 ,0 ,,onRefreshEndpointEvent{ Params : RefreshEndpointEvent Returns : void} ,,,,,,,,,,: , event, RefreshEndpointEvent.CSE_MONITORING_NAME
servicecomb-java-chassis-master,org.apache.servicecomb.dashboard.client,DashboardClient,1,1,0,0,0,false,0 ,DashboardOperation ,0 ,LOGGER: Logger httpTransport: HttpTransport addressManager: DashboardAddressManager ,sendData{ Params : String,MonitorData Returns : void} ,sendData ,,,,DashboardOperation ,DashboardAddressManager ,,DashboardAddressManager ,HttpRequest ,LOGGER: , "send data to [{}] failed", url, e
servicecomb-java-chassis-master,org.apache.servicecomb.dashboard.client,DashboardOperation,2,1,0,0,0,true,0 ,DashboardOperation ,0 ,,sendData{ Params : String,MonitorData Returns : void} ,,,,,,,,,,LOGGER: , "send data to [{}] failed", url, e
servicecomb-java-chassis-master,org.apache.servicecomb.dashboard.client.model,InterfaceInfo,1,1,0,0,0,false,0 ,0 ,0 ,name: String desc: String qps: double latency: int l995: int l99: int l90: int l75: int l50: int l25: int l5: int rate: double failureRate: double total: long isCircuitBreakerOpen: boolean failure: long shortCircuited: long semaphoreRejected: long threadPoolRejected: long countTimeout: long ,getName{ Params :  Returns : String} setName{ Params : String Returns : void} getDesc{ Params :  Returns : String} setDesc{ Params : String Returns : void} getQps{ Params :  Returns : double} setQps{ Params : double Returns : void} getLatency{ Params :  Returns : int} setLatency{ Params : int Returns : void} getL995{ Params :  Returns : int} setL995{ Params : int Returns : void} getL99{ Params :  Returns : int} setL99{ Params : int Returns : void} getL90{ Params :  Returns : int} setL90{ Params : int Returns : void} getL75{ Params :  Returns : int} setL75{ Params : int Returns : void} getL50{ Params :  Returns : int} setL50{ Params : int Returns : void} getL25{ Params :  Returns : int} setL25{ Params : int Returns : void} getL5{ Params :  Returns : int} setL5{ Params : int Returns : void} getRate{ Params :  Returns : double} setRate{ Params : double Returns : void} getFailureRate{ Params :  Returns : double} setFailureRate{ Params : double Returns : void} getTotal{ Params :  Returns : long} setTotal{ Params : long Returns : void} isCircuitBreakerOpen{ Params :  Returns : boolean} setCircuitBreakerOpen{ Params : boolean Returns : void} getFailure{ Params :  Returns : long} setFailure{ Params : long Returns : void} getShortCircuited{ Params :  Returns : long} setShortCircuited{ Params : long Returns : void} getSemaphoreRejected{ Params :  Returns : long} setSemaphoreRejected{ Params : long Returns : void} getThreadPoolRejected{ Params :  Returns : long} setThreadPoolRejected{ Params : long Returns : void} getCountTimeout{ Params :  Returns : long} setCountTimeout{ Params : long Returns : void} ,,,,,,long ,,long ,,LOGGER: , "send data to [{}] failed", url, e
servicecomb-java-chassis-master,org.apache.servicecomb.dashboard.client.model,MonitorData,1,1,0,0,0,false,0 ,0 ,0 ,PERCENTAGE_995: double PERCENTAGE_99: double PERCENTAGE_90: double PERCENTAGE_75: double PERCENTAGE_50: double PERCENTAGE_25: double PERCENTAGE_5: double SCALE_VAL: int DEFAULT_SUCCESS_RATE: double CONVERSION: int appId: String version: String name: String serviceId: String environment: String instance: String instanceId: String thread: int cpu: double loadAverage: double uptime: long memory: Map<String, Long> interfaces: List<InterfaceInfo> customs: Map<String, Object> ,addInterfaceInfo{ Params : InterfaceInfo Returns : void} getAppId{ Params :  Returns : String} setAppId{ Params : String Returns : void} getVersion{ Params :  Returns : String} setVersion{ Params : String Returns : void} getName{ Params :  Returns : String} setName{ Params : String Returns : void} getServiceId{ Params :  Returns : String} setServiceId{ Params : String Returns : void} getInstance{ Params :  Returns : String} setInstance{ Params : String Returns : void} getInstanceId{ Params :  Returns : String} setInstanceId{ Params : String Returns : void} getThreadCount{ Params :  Returns : int} setThreadCount{ Params : int Returns : void} getCpu{ Params :  Returns : double} setCpu{ Params : double Returns : void} getLoadAverage{ Params :  Returns : double} setLoadAverage{ Params : double Returns : void} getUptime{ Params :  Returns : long} setUptime{ Params : long Returns : void} getMemory{ Params :  Returns : Map<String,Long>} setMemory{ Params : Map<String,Long> Returns : void} getInterfaces{ Params :  Returns : List<InterfaceInfo>} setInterfaces{ Params : List<InterfaceInfo> Returns : void} getCustoms{ Params :  Returns : Map<String,Object>} setCustoms{ Params : Map<String,Object> Returns : void} getEnvironment{ Params :  Returns : String} setEnvironment{ Params : String Returns : void} ,,,,,,Map<String,Object> ,,Map<String,Object> ,ArrayList ,interfaces: , interfaceInfo
servicecomb-java-chassis-master,org.apache.servicecomb.dashboard.client,AddressManagerTest,1,0,0,0,0,false,0 ,0 ,0 ,addresses: List<String> addressManager1: DashboardAddressManager ,kieAddressManagerTest{ Params :  Returns : void} onRefreshEndpointEvent{ Params :  Returns : void} ,,,,,,,,,ArrayList DashboardAddressManager EventBus ArrayList ArrayList HashMap DashboardAddressManager EventBus RefreshEndpointEvent ,availableRegion: , 0
servicecomb-java-chassis-master,org.apache.servicecomb.http.client.auth,DefaultRequestAuthHeaderProvider,1,1,0,0,0,false,0 ,RequestAuthHeaderProvider ,0 ,,loadAuthHeader{ Params : SignRequest Returns : Map<String,String>} ,loadAuthHeader ,,,,RequestAuthHeaderProvider ,,,,HashMap ,availableRegion: , 0
servicecomb-java-chassis-master,org.apache.servicecomb.http.client.auth,RequestAuthHeaderProvider,2,1,0,0,0,true,0 ,RequestAuthHeaderProvider ,0 ,,loadAuthHeader{ Params : SignRequest Returns : Map<String,String>} ,,,,,,,,,,availableRegion: , 0
servicecomb-java-chassis-master,org.apache.servicecomb.http.client.common,AbstractAddressManager,1,1,0,0,0,false,0 ,0 ,0 ,LOGGER: Logger DEFAULT_PROJECT: String V4_PREFIX: String V3_PREFIX: String DEFAULT_METRICS_WINDOW_TIME: int ISOLATION_THRESHOLD: int addresses: List<String> index: int projectName: String addressCategory: Map<String, Boolean> addressFailureStatus: Map<String, Integer> addressIsolated: Map<String, Boolean> addressIsolationStatus: Cache<String, Boolean> availableZone: List<String> availableRegion: List<String> defaultAddress: List<String> addressAutoRefreshed: boolean lock: Object executorService: ScheduledExecutorService ,getAddressIsolationStatus{ Params :  Returns : Cache<String,Boolean>} setAddressIsolationStatus{ Params : Cache<String,Boolean> Returns : void} getAddressFailureStatus{ Params :  Returns : Map<String,Integer>} getAddresses{ Params :  Returns : List<String>} getAvailableZone{ Params :  Returns : List<String>} getAvailableRegion{ Params :  Returns : List<String>} startCheck{ Params :  Returns : void} formatUrl{ Params : String,boolean,String Returns : String} address{ Params :  Returns : String} sslEnabled{ Params :  Returns : boolean} transformAddress{ Params : List<String> Returns : List<String>} getUrlPrefix{ Params : String Returns : String} formatAddress{ Params : String Returns : String} getDefaultAddress{ Params :  Returns : String} getAvailableZoneAddress{ Params :  Returns : String} getInitAddress{ Params :  Returns : String} getCurrentAddress{ Params : List<String> Returns : String} getAvailableZoneIpPorts{ Params :  Returns : List<String>} getAvailableAddress{ Params : List<String> Returns : List<String>} normalizeUri{ Params : String Returns : String} refreshEndpoint{ Params : RefreshEndpointEvent,String Returns : void} recordFailState{ Params : String Returns : void} recordSuccessState{ Params : String Returns : void} checkHistory{ Params :  Returns : void} judgeIsolation{ Params : String Returns : Boolean} telnetTest{ Params : String Returns : boolean} parseIpPortFromURI{ Params : String Returns : URI} rejoinAddress{ Params : String Returns : void} removeAddress{ Params : String Returns : void} ,,,,,,ScheduledExecutorService ,,ScheduledExecutorService ,ArrayList HashMap ConcurrentHashMap ConcurrentHashMap ArrayList ArrayList ArrayList Object ThreadFactoryBuilder IllegalStateException ArrayList URLEndPoint Socket InetSocketAddress URI ,addressIsolationStatus: , address, false
servicecomb-java-chassis-master,org.apache.servicecomb.http.client.common,HttpConfiguration,2,1,0,0,0,true,0 ,0 ,SSLProperties ,,isEnabled{ Params :  Returns : boolean} setEnabled{ Params : boolean Returns : void} getSslOption{ Params :  Returns : SSLOption} setSslOption{ Params : SSLOption Returns : void} getSslCustom{ Params :  Returns : SSLCustom} setSslCustom{ Params : SSLCustom Returns : void} ,,,,,,,,,,null
servicecomb-java-chassis-master,org.apache.servicecomb.http.client.common,SSLProperties,3,0,0,0,0,false,0 ,0 ,SSLProperties ,enabled: boolean sslOption: SSLOption sslCustom: SSLCustom ,isEnabled{ Params :  Returns : boolean} setEnabled{ Params : boolean Returns : void} getSslOption{ Params :  Returns : SSLOption} setSslOption{ Params : SSLOption Returns : void} getSslCustom{ Params :  Returns : SSLCustom} setSslCustom{ Params : SSLCustom Returns : void} ,,,,,,SSLCustom ,,SSLCustom ,,addressIsolationStatus: , address, false
servicecomb-java-chassis-master,org.apache.servicecomb.http.client.common,HttpRequest,1,1,0,0,0,false,0 ,0 ,0 ,GET: String POST: String DELETE: String PUT: String method: String url: String headers: Map<String, String> content: String ,getUrl{ Params :  Returns : String} getHeaders{ Params :  Returns : Map<String,String>} addHeader{ Params : String,String Returns : void} getContent{ Params :  Returns : String} getMethod{ Params :  Returns : String} setMethod{ Params : String Returns : void} getRealRequest{ Params :  Returns : HttpUriRequest} ,,,,,,String ,,String ,HashMap HttpGet HttpPost StringEntity HttpDelete HttpPut StringEntity ,headers: , request::addHeader
servicecomb-java-chassis-master,org.apache.servicecomb.http.client.common,HttpResponse,1,1,0,0,0,false,0 ,0 ,0 ,statusCode: int message: String content: String headers: Header ,getStatusCode{ Params :  Returns : int} setStatusCode{ Params : int Returns : void} getMessage{ Params :  Returns : String} setMessage{ Params : String Returns : void} getContent{ Params :  Returns : String} setContent{ Params : String Returns : void} getHeader{ Params : String Returns : String} ,,,,,,Header[] ,,Header[] ,,header: 
servicecomb-java-chassis-master,org.apache.servicecomb.http.client.common,HttpTransport,2,1,0,0,0,true,0 ,0 ,0 ,,get{ Params : HttpRequest Returns : HttpResponse} post{ Params : HttpRequest Returns : HttpResponse} put{ Params : HttpRequest Returns : HttpResponse} delete{ Params : HttpRequest Returns : HttpResponse} doRequest{ Params : HttpRequest Returns : HttpResponse} addHeaders{ Params : Map<String,String> Returns : void} ,,,,,,,,,,header: 
